LOCATION,TIME,"Borrowers from commercial banks (per 1,000 adults)"
BIH,1986,0
BIH,1987,0
BIH,1988,0
BIH,1989,0
BIH,1990,0
BIH,1991,0
BIH,1992,0
BIH,1993,0
BIH,1994,0
BIH,1995,0
BIH,1996,0
BIH,1997,0
BIH,1998,0
BIH,1999,0
BIH,2000,0
BIH,2001,0
BIH,2002,0
BIH,2003,0
BIH,2004,0
BIH,2005,0
BIH,2006,0
BIH,2007,250.9196686
BIH,2008,259.9765133
BIH,2009,256.6142614
BIH,2010,256.927817
BIH,2011,267.1521415
BIH,2012,279.2628909
BIH,2013,302.0549974
BIH,2014,294.8940719
BIH,2015,298.4762992
BIH,2016,305.9441943
BIH,2017,312.6158889
BIH,2018,319.6166051
BIH,2019,340.9030458
BIH,2020,0
BWA,1960,0
BWA,1961,0
BWA,1962,0
BWA,1963,0
BWA,1964,0
BWA,1965,0
BWA,1966,0
BWA,1967,0
BWA,1968,0
BWA,1969,0
BWA,1970,0
BWA,1971,0
BWA,1972,0
BWA,1973,0
BWA,1974,0
BWA,1975,0
BWA,1976,0
BWA,1977,0
BWA,1978,0
BWA,1979,0
BWA,1980,0
BWA,1981,0
BWA,1982,0
BWA,1983,0
BWA,1984,0
BWA,1985,0
BWA,1986,0
BWA,1987,0
BWA,1988,0
BWA,1989,0
BWA,1990,0
BWA,1991,0
BWA,1992,0
BWA,1993,0
BWA,1994,0
BWA,1995,0
BWA,1996,0
BWA,1997,0
BWA,1998,0
BWA,1999,0
BWA,2000,0
BWA,2001,0
BWA,2002,0
BWA,2003,0
BWA,2004,150.144405
BWA,2005,154.4029954
BWA,2006,163.3035905
BWA,2007,187.6053167
BWA,2008,226.2924684
BWA,2009,244.9121321
BWA,2010,187.8953388
BWA,2011,164.3377691
BWA,2012,219.3287699
BWA,2013,202.0035142
BWA,2014,191.5783944
BWA,2015,264.9456541
BWA,2016,184.2281432
BWA,2017,174.4606618
BWA,2018,193.6099199
BWA,2019,0
BWA,2020,0
BRA,1960,0
BRA,1961,0
BRA,1962,0
BRA,1963,0
BRA,1964,0
BRA,1965,0
BRA,1966,0
BRA,1967,0
BRA,1968,0
BRA,1969,0
BRA,1970,0
BRA,1971,0
BRA,1972,0
BRA,1973,0
BRA,1974,0
BRA,1975,0
BRA,1976,0
BRA,1977,0
BRA,1978,0
BRA,1979,0
BRA,1980,0
BRA,1981,0
BRA,1982,0
BRA,1983,0
BRA,1984,0
BRA,1985,0
BRA,1986,0
BRA,1987,0
BRA,1988,0
BRA,1989,0
BRA,1990,0
BRA,1991,0
BRA,1992,0
BRA,1993,0
BRA,1994,0
BRA,1995,0
BRA,1996,0
BRA,1997,0
BRA,1998,0
BRA,1999,0
BRA,2000,0
BRA,2001,0
BRA,2002,0
BRA,2003,0
BRA,2004,0
BRA,2005,0
BRA,2006,0
BRA,2007,96.21204044
BRA,2008,104.8801057
BRA,2009,150.2126305
BRA,2010,204.606497
BRA,2011,234.6156634
BRA,2012,369.7389472
BRA,2013,393.9184416
BRA,2014,399.5863252
BRA,2015,403.2412737
BRA,2016,552.5876602
BRA,2017,545.3613149
BRA,2018,549.0884249
BRA,2019,655.7733708
BRA,2020,0
VGB,1960,0
VGB,1961,0
VGB,1962,0
VGB,1963,0
VGB,1964,0
VGB,1965,0
VGB,1966,0
VGB,1967,0
VGB,1968,0
VGB,1969,0
VGB,1970,0
VGB,1971,0
VGB,1972,0
VGB,1973,0
VGB,1974,0
VGB,1975,0
VGB,1976,0
VGB,1977,0
VGB,1978,0
VGB,1979,0
VGB,1980,0
VGB,1981,0
VGB,1982,0
VGB,1983,0
VGB,1984,0
VGB,1985,0
VGB,1986,0
VGB,1987,0
VGB,1988,0
VGB,1989,0
VGB,1990,0
VGB,1991,0
VGB,1992,0
VGB,1993,0
VGB,1994,0
VGB,1995,0
VGB,1996,0
VGB,1997,0
VGB,1998,0
VGB,1999,0
VGB,2000,0
VGB,2001,0
VGB,2002,0
VGB,2003,0
VGB,2004,0
VGB,2005,0
VGB,2006,0
VGB,2007,0
VGB,2008,0
VGB,2009,0
VGB,2010,0
VGB,2011,0
VGB,2012,0
VGB,2013,0
VGB,2014,0
VGB,2015,0
VGB,2016,0
VGB,2017,0
VGB,2018,0
VGB,2019,0
VGB,2020,0
BRN,1960,0
BRN,1961,0
BRN,1962,0
BRN,1963,0
BRN,1964,0
BRN,1965,0
BRN,1966,0
BRN,1967,0
BRN,1968,0
BRN,1969,0
BRN,1970,0
BRN,1971,0
BRN,1972,0
BRN,1973,0
BRN,1974,0
BRN,1975,0
BRN,1976,0
BRN,1977,0
BRN,1978,0
BRN,1979,0
BRN,1980,0
BRN,1981,0
BRN,1982,0
BRN,1983,0
BRN,1984,0
BRN,1985,0
BRN,1986,0
BRN,1987,0
BRN,1988,0
BRN,1989,0
BRN,1990,0
BRN,1991,0
BRN,1992,0
BRN,1993,0
BRN,1994,0
BRN,1995,0
BRN,1996,0
BRN,1997,0
BRN,1998,0
BRN,1999,0
BRN,2000,0
BRN,2001,0
BRN,2002,0
BRN,2003,0
BRN,2004,0
BRN,2005,0
BRN,2006,0
BRN,2007,0
BRN,2008,665.5861425
BRN,2009,742.1528546
BRN,2010,588.3123608
BRN,2011,564.8875514
BRN,2012,613.0782076
BRN,2013,631.3252378
BRN,2014,627.9877598
BRN,2015,635.6501281
BRN,2016,392.089179
BRN,2017,405.445604
BRN,2018,345.6405007
BRN,2019,334.4587239
BRN,2020,0
BGR,1960,0
BGR,1961,0
BGR,1962,0
BGR,1963,0
BGR,1964,0
BGR,1965,0
BGR,1966,0
BGR,1967,0
BGR,1968,0
BGR,1969,0
BGR,1970,0
BGR,1971,0
BGR,1972,0
BGR,1973,0
BGR,1974,0
BGR,1975,0
BGR,1976,0
BGR,1977,0
BGR,1978,0
BGR,1979,0
BGR,1980,0
BGR,1981,0
BGR,1982,0
BGR,1983,0
BGR,1984,0
BGR,1985,0
BGR,1986,0
BGR,1987,0
BGR,1988,0
BGR,1989,0
BGR,1990,0
BGR,1991,0
BGR,1992,0
BGR,1993,0
BGR,1994,0
BGR,1995,0
BGR,1996,0
BGR,1997,0
BGR,1998,0
BGR,1999,0
BGR,2000,0
BGR,2001,0
BGR,2002,0
BGR,2003,0
BGR,2004,0
BGR,2005,0
BGR,2006,0
BGR,2007,0
BGR,2008,0
BGR,2009,0
BGR,2010,0
BGR,2011,0
BGR,2012,0
BGR,2013,0
BGR,2014,0
BGR,2015,0
BGR,2016,0
BGR,2017,0
BGR,2018,0
BGR,2019,448.4387056
BGR,2020,0
BFA,1960,0
BFA,1961,0
BFA,1962,0
BFA,1963,0
BFA,1964,0
BFA,1965,0
BFA,1966,0
BFA,1967,0
BFA,1968,0
BFA,1969,0
BFA,1970,0
BFA,1971,0
BFA,1972,0
BFA,1973,0
BFA,1974,0
BFA,1975,0
BFA,1976,0
BFA,1977,0
BFA,1978,0
BFA,1979,0
BFA,1980,0
BFA,1981,0
BFA,1982,0
BFA,1983,0
BFA,1984,0
BFA,1985,0
BFA,1986,0
BFA,1987,0
BFA,1988,0
BFA,1989,0
BFA,1990,0
BFA,1991,0
BFA,1992,0
BFA,1993,0
BFA,1994,0
BFA,1995,0
BFA,1996,0
BFA,1997,0
BFA,1998,0
BFA,1999,0
BFA,2000,0
BFA,2001,0
BFA,2002,0
BFA,2003,0
BFA,2004,0
BFA,2005,0
BFA,2006,0
BFA,2007,0
BFA,2008,0
BFA,2009,0
BFA,2010,0
BFA,2011,0
BFA,2012,0
BFA,2013,0
BFA,2014,0
BFA,2015,0
BFA,2016,0
BFA,2017,0
BFA,2018,0
BFA,2019,0
BFA,2020,0
BDI,1960,0
BDI,1961,0
BDI,1962,0
BDI,1963,0
BDI,1964,0
BDI,1965,0
BDI,1966,0
BDI,1967,0
BDI,1968,0
BDI,1969,0
BDI,1970,0
BDI,1971,0
BDI,1972,0
BDI,1973,0
BDI,1974,0
BDI,1975,0
BDI,1976,0
BDI,1977,0
BDI,1978,0
BDI,1979,0
BDI,1980,0
BDI,1981,0
BDI,1982,0
BDI,1983,0
BDI,1984,0
BDI,1985,0
BDI,1986,0
BDI,1987,0
BDI,1988,0
BDI,1989,0
BDI,1990,0
BDI,1991,0
BDI,1992,0
BDI,1993,0
BDI,1994,0
BDI,1995,0
BDI,1996,0
BDI,1997,0
BDI,1998,0
BDI,1999,0
BDI,2000,0
BDI,2001,0
BDI,2002,0
BDI,2003,0
BDI,2004,2.409238515
BDI,2005,2.779512733
BDI,2006,3.34802035
BDI,2007,3.215352174
BDI,2008,3.290195765
BDI,2009,3.477918227
BDI,2010,5.37503824
BDI,2011,5.96803853
BDI,2012,10.58548344
BDI,2013,12.45704855
BDI,2014,12.74585779
BDI,2015,14.72417466
BDI,2016,0
BDI,2017,0
BDI,2018,0
BDI,2019,0
BDI,2020,0
CPV,1960,0
CPV,1961,0
CPV,1962,0
CPV,1963,0
CPV,1964,0
CPV,1965,0
CPV,1966,0
CPV,1967,0
CPV,1968,0
CPV,1969,0
CPV,1970,0
CPV,1971,0
CPV,1972,0
CPV,1973,0
CPV,1974,0
CPV,1975,0
CPV,1976,0
CPV,1977,0
CPV,1978,0
CPV,1979,0
CPV,1980,0
CPV,1981,0
CPV,1982,0
CPV,1983,0
CPV,1984,0
CPV,1985,0
CPV,1986,0
CPV,1987,0
CPV,1988,0
CPV,1989,0
CPV,1990,0
CPV,1991,0
CPV,1992,0
CPV,1993,0
CPV,1994,0
CPV,1995,0
CPV,1996,0
CPV,1997,0
CPV,1998,0
CPV,1999,0
CPV,2000,0
CPV,2001,0
CPV,2002,0
CPV,2003,0
CPV,2004,85.60302928
CPV,2005,89.00686746
CPV,2006,95.01268247
CPV,2007,100.4047607
CPV,2008,109.3998602
CPV,2009,119.4589956
CPV,2010,124.204175
CPV,2011,129.7689572
CPV,2012,109.2424434
CPV,2013,105.4849706
CPV,2014,154.1312489
CPV,2015,181.1562074
CPV,2016,183.6308028
CPV,2017,179.1859982
CPV,2018,193.6929842
CPV,2019,208.3597905
CPV,2020,0
KHM,1960,0
KHM,1961,0
KHM,1962,0
KHM,1963,0
KHM,1964,0
KHM,1965,0
KHM,1966,0
KHM,1967,0
KHM,1968,0
KHM,1969,0
KHM,1970,0
KHM,1971,0
KHM,1972,0
KHM,1973,0
KHM,1974,0
KHM,1975,0
KHM,1976,0
KHM,1977,0
KHM,1978,0
KHM,1979,0
KHM,1980,0
KHM,1981,0
KHM,1982,0
KHM,1983,0
KHM,1984,0
KHM,1985,0
KHM,1986,0
KHM,1987,0
KHM,1988,0
KHM,1989,0
KHM,1990,0
KHM,1991,0
KHM,1992,0
KHM,1993,0
KHM,1994,0
KHM,1995,0
KHM,1996,0
KHM,1997,0
KHM,1998,0
KHM,1999,0
KHM,2000,0
KHM,2001,0
KHM,2002,0
KHM,2003,0
KHM,2004,0
KHM,2005,0
KHM,2006,0
KHM,2007,0
KHM,2008,0
KHM,2009,0
KHM,2010,0
KHM,2011,0
KHM,2012,0
KHM,2013,0
KHM,2014,0
KHM,2015,0
KHM,2016,0
KHM,2017,0
KHM,2018,0
KHM,2019,0
KHM,2020,0
CMR,1960,0
CMR,1961,0
CMR,1962,0
CMR,1963,0
CMR,1964,0
CMR,1965,0
CMR,1966,0
CMR,1967,0
CMR,1968,0
CMR,1969,0
CMR,1970,0
CMR,1971,0
CMR,1972,0
CMR,1973,0
CMR,1974,0
CMR,1975,0
CMR,1976,0
CMR,1977,0
CMR,1978,0
CMR,1979,0
CMR,1980,0
CMR,1981,0
CMR,1982,0
CMR,1983,0
CMR,1984,0
CMR,1985,0
CMR,1986,0
CMR,1987,0
CMR,1988,0
CMR,1989,0
CMR,1990,0
CMR,1991,0
CMR,1992,0
CMR,1993,0
CMR,1994,0
CMR,1995,0
CMR,1996,0
CMR,1997,0
CMR,1998,0
CMR,1999,0
CMR,2000,0
CMR,2001,0
CMR,2002,0
CMR,2003,0
CMR,2004,0
CMR,2005,0
CMR,2006,0
CMR,2007,0
CMR,2008,0
CMR,2009,9.900456018
CMR,2010,11.31586724
CMR,2011,17.96014887
CMR,2012,21.02136932
CMR,2013,22.24160135
CMR,2014,20.52550174
CMR,2015,23.68939448
CMR,2016,24.31333987
CMR,2017,27.31852499
CMR,2018,32.21415335
CMR,2019,0
CMR,2020,0
CAN,1960,0
CAN,1961,0
CAN,1962,0
CAN,1963,0
CAN,1964,0
CAN,1965,0
CAN,1966,0
CAN,1967,0
CAN,1968,0
CAN,1969,0
CAN,1970,0
CAN,1971,0
CAN,1972,0
CAN,1973,0
CAN,1974,0
CAN,1975,0
CAN,1976,0
CAN,1977,0
CAN,1978,0
CAN,1979,0
CAN,1980,0
CAN,1981,0
CAN,1982,0
CAN,1983,0
CAN,1984,0
CAN,1985,0
CAN,1986,0
CAN,1987,0
CAN,1988,0
CAN,1989,0
CAN,1990,0
CAN,1991,0
CAN,1992,0
CAN,1993,0
CAN,1994,0
CAN,1995,0
CAN,1996,0
CAN,1997,0
CAN,1998,0
CAN,1999,0
CAN,2000,0
CAN,2001,0
CAN,2002,0
CAN,2003,0
CAN,2004,0
CAN,2005,0
CAN,2006,0
CAN,2007,0
CAN,2008,0
CAN,2009,0
CAN,2010,0
CAN,2011,0
CAN,2012,0
CAN,2013,0
CAN,2014,0
CAN,2015,0
CAN,2016,0
CAN,2017,0
CAN,2018,0
CAN,2019,0
CAN,2020,0
CYM,1960,0
CYM,1961,0
CYM,1962,0
CYM,1963,0
CYM,1964,0
CYM,1965,0
CYM,1966,0
CYM,1967,0
CYM,1968,0
CYM,1969,0
CYM,1970,0
CYM,1971,0
CYM,1972,0
CYM,1973,0
CYM,1974,0
CYM,1975,0
CYM,1976,0
CYM,1977,0
CYM,1978,0
CYM,1979,0
CYM,1980,0
CYM,1981,0
CYM,1982,0
CYM,1983,0
CYM,1984,0
CYM,1985,0
CYM,1986,0
CYM,1987,0
CYM,1988,0
CYM,1989,0
CYM,1990,0
CYM,1991,0
CYM,1992,0
CYM,1993,0
CYM,1994,0
CYM,1995,0
CYM,1996,0
CYM,1997,0
CYM,1998,0
CYM,1999,0
CYM,2000,0
CYM,2001,0
CYM,2002,0
CYM,2003,0
CYM,2004,0
CYM,2005,0
CYM,2006,0
CYM,2007,0
CYM,2008,0
CYM,2009,0
CYM,2010,0
CYM,2011,0
CYM,2012,0
CYM,2013,0
CYM,2014,0
CYM,2015,0
CYM,2016,0
CYM,2017,0
CYM,2018,0
CYM,2019,0
CYM,2020,0
CAF,1960,0
CAF,1961,0
CAF,1962,0
CAF,1963,0
CAF,1964,0
CAF,1965,0
CAF,1966,0
CAF,1967,0
CAF,1968,0
CAF,1969,0
CAF,1970,0
CAF,1971,0
CAF,1972,0
CAF,1973,0
CAF,1974,0
CAF,1975,0
CAF,1976,0
CAF,1977,0
CAF,1978,0
CAF,1979,0
CAF,1980,0
CAF,1981,0
CAF,1982,0
CAF,1983,0
CAF,1984,0
CAF,1985,0
CAF,1986,0
CAF,1987,0
CAF,1988,0
CAF,1989,0
CAF,1990,0
CAF,1991,0
CAF,1992,0
CAF,1993,0
CAF,1994,0
CAF,1995,0
CAF,1996,0
CAF,1997,0
CAF,1998,0
CAF,1999,0
CAF,2000,0
CAF,2001,0
CAF,2002,0
CAF,2003,0
CAF,2004,0
CAF,2005,0
CAF,2006,0
CAF,2007,0
CAF,2008,0
CAF,2009,0
CAF,2010,0
CAF,2011,0
CAF,2012,0
CAF,2013,0
CAF,2014,14.43198686
CAF,2015,13.41894794
CAF,2016,20.93249595
CAF,2017,16.01446498
CAF,2018,0
CAF,2019,0
CAF,2020,0
TCD,1960,0
TCD,1961,0
TCD,1962,0
TCD,1963,0
TCD,1964,0
TCD,1965,0
TCD,1966,0
TCD,1967,0
TCD,1968,0
TCD,1969,0
TCD,1970,0
TCD,1971,0
TCD,1972,0
TCD,1973,0
TCD,1974,0
TCD,1975,0
TCD,1976,0
TCD,1977,0
TCD,1978,0
TCD,1979,0
TCD,1980,0
TCD,1981,0
TCD,1982,0
TCD,1983,0
TCD,1984,0
TCD,1985,0
TCD,1986,0
TCD,1987,0
TCD,1988,0
TCD,1989,0
TCD,1990,0
TCD,1991,0
TCD,1992,0
TCD,1993,0
TCD,1994,0
TCD,1995,0
TCD,1996,0
TCD,1997,0
TCD,1998,0
TCD,1999,0
TCD,2000,0
TCD,2001,0
TCD,2002,0
TCD,2003,0
TCD,2004,0.377368259
TCD,2005,0
TCD,2006,0
TCD,2007,0
TCD,2008,0.7617394
TCD,2009,0
TCD,2010,2.189613543
TCD,2011,2.778149052
TCD,2012,3.096068381
TCD,2013,10.05922513
TCD,2014,8.783453042
TCD,2015,10.13591676
TCD,2016,10.09759747
TCD,2017,10.24163737
TCD,2018,0
TCD,2019,0
TCD,2020,0
CHI,1960,0
CHI,1961,0
CHI,1962,0
CHI,1963,0
CHI,1964,0
CHI,1965,0
CHI,1966,0
CHI,1967,0
CHI,1968,0
CHI,1969,0
CHI,1970,0
CHI,1971,0
CHI,1972,0
CHI,1973,0
CHI,1974,0
CHI,1975,0
CHI,1976,0
CHI,1977,0
CHI,1978,0
CHI,1979,0
CHI,1980,0
CHI,1981,0
CHI,1982,0
CHI,1983,0
CHI,1984,0
CHI,1985,0
CHI,1986,0
CHI,1987,0
CHI,1988,0
CHI,1989,0
CHI,1990,0
CHI,1991,0
CHI,1992,0
CHI,1993,0
CHI,1994,0
CHI,1995,0
CHI,1996,0
CHI,1997,0
CHI,1998,0
CHI,1999,0
CHI,2000,0
CHI,2001,0
CHI,2002,0
CHI,2003,0
CHI,2004,0
CHI,2005,0
CHI,2006,0
CHI,2007,0
CHI,2008,0
CHI,2009,0
CHI,2010,0
CHI,2011,0
CHI,2012,0
CHI,2013,0
CHI,2014,0
CHI,2015,0
CHI,2016,0
CHI,2017,0
CHI,2018,0
CHI,2019,0
CHI,2020,0
CHL,1960,0
CHL,1961,0
CHL,1962,0
CHL,1963,0
CHL,1964,0
CHL,1965,0
CHL,1966,0
CHL,1967,0
CHL,1968,0
CHL,1969,0
CHL,1970,0
CHL,1971,0
CHL,1972,0
CHL,1973,0
CHL,1974,0
CHL,1975,0
CHL,1976,0
CHL,1977,0
CHL,1978,0
CHL,1979,0
CHL,1980,0
CHL,1981,0
CHL,1982,0
CHL,1983,0
CHL,1984,0
CHL,1985,0
CHL,1986,0
CHL,1987,0
CHL,1988,0
CHL,1989,0
CHL,1990,0
CHL,1991,0
CHL,1992,0
CHL,1993,0
CHL,1994,0
CHL,1995,0
CHL,1996,0
CHL,1997,0
CHL,1998,0
CHL,1999,0
CHL,2000,0
CHL,2001,0
CHL,2002,0
CHL,2003,0
CHL,2004,242.6381413
CHL,2005,259.1143137
CHL,2006,283.0405108
CHL,2007,303.8095929
CHL,2008,314.4439036
CHL,2009,320.6935862
CHL,2010,323.9634483
CHL,2011,343.3802626
CHL,2012,370.5781151
CHL,2013,381.2858272
CHL,2014,415.6178618
CHL,2015,445.2487738
CHL,2016,454.6107076
CHL,2017,452.6891699
CHL,2018,555.5523766
CHL,2019,544.4039368
CHL,2020,0
CHN,1960,0
CHN,1961,0
CHN,1962,0
CHN,1963,0
CHN,1964,0
CHN,1965,0
CHN,1966,0
CHN,1967,0
CHN,1968,0
CHN,1969,0
CHN,1970,0
CHN,1971,0
CHN,1972,0
CHN,1973,0
CHN,1974,0
CHN,1975,0
CHN,1976,0
CHN,1977,0
CHN,1978,0
CHN,1979,0
CHN,1980,0
CHN,1981,0
CHN,1982,0
CHN,1983,0
CHN,1984,0
CHN,1985,0
CHN,1986,0
CHN,1987,0
CHN,1988,0
CHN,1989,0
CHN,1990,0
CHN,1991,0
CHN,1992,0
CHN,1993,0
CHN,1994,0
CHN,1995,0
CHN,1996,0
CHN,1997,0
CHN,1998,0
CHN,1999,0
CHN,2000,0
CHN,2001,0
CHN,2002,0
CHN,2003,0
CHN,2004,0
CHN,2005,0
CHN,2006,0
CHN,2007,0
CHN,2008,0
CHN,2009,0
CHN,2010,0
CHN,2011,0
CHN,2012,272.9932106
CHN,2013,293.3322661
CHN,2014,318.0321141
CHN,2015,345.9883262
CHN,2016,385.0795013
CHN,2017,427.9640733
CHN,2018,470.9309177
CHN,2019,504.9045561
CHN,2020,0
COL,1960,0
COL,1961,0
COL,1962,0
COL,1963,0
COL,1964,0
COL,1965,0
COL,1966,0
COL,1967,0
COL,1968,0
COL,1969,0
COL,1970,0
COL,1971,0
COL,1972,0
COL,1973,0
COL,1974,0
COL,1975,0
COL,1976,0
COL,1977,0
COL,1978,0
COL,1979,0
COL,1980,0
COL,1981,0
COL,1982,0
COL,1983,0
COL,1984,0
COL,1985,0
COL,1986,0
COL,1987,0
COL,1988,0
COL,1989,0
COL,1990,0
COL,1991,0
COL,1992,0
COL,1993,0
COL,1994,0
COL,1995,0
COL,1996,0
COL,1997,0
COL,1998,0
COL,1999,0
COL,2000,0
COL,2001,0
COL,2002,0
COL,2003,0
COL,2004,102.7164063
COL,2005,115.7786443
COL,2006,139.4389037
COL,2007,151.7296894
COL,2008,159.6851437
COL,2009,166.5396848
COL,2010,169.6770723
COL,2011,188.1532924
COL,2012,201.8891477
COL,2013,213.3060643
COL,2014,220.5851357
COL,2015,234.8080478
COL,2016,239.2652584
COL,2017,240.0656903
COL,2018,243.2634519
COL,2019,258.1912179
COL,2020,0
COM,1960,0
COM,1961,0
COM,1962,0
COM,1963,0
COM,1964,0
COM,1965,0
COM,1966,0
COM,1967,0
COM,1968,0
COM,1969,0
COM,1970,0
COM,1971,0
COM,1972,0
COM,1973,0
COM,1974,0
COM,1975,0
COM,1976,0
COM,1977,0
COM,1978,0
COM,1979,0
COM,1980,0
COM,1981,0
COM,1982,0
COM,1983,0
COM,1984,0
COM,1985,0
COM,1986,0
COM,1987,0
COM,1988,0
COM,1989,0
COM,1990,0
COM,1991,0
COM,1992,0
COM,1993,0
COM,1994,0
COM,1995,0
COM,1996,0
COM,1997,0
COM,1998,0
COM,1999,0
COM,2000,0
COM,2001,0
COM,2002,0
COM,2003,0
COM,2004,7.713537199
COM,2005,7.241738697
COM,2006,5.849369782
COM,2007,5.68046514
COM,2008,5.608201084
COM,2009,6.312690633
COM,2010,4.544850891
COM,2011,8.907411752
COM,2012,9.894946285
COM,2013,10.82403739
COM,2014,9.681819988
COM,2015,10.32553922
COM,2016,11.44823167
COM,2017,13.17660403
COM,2018,14.59755383
COM,2019,14.61649839
COM,2020,0
COD,1960,0
COD,1961,0
COD,1962,0
COD,1963,0
COD,1964,0
COD,1965,0
COD,1966,0
COD,1967,0
COD,1968,0
COD,1969,0
COD,1970,0
COD,1971,0
COD,1972,0
COD,1973,0
COD,1974,0
COD,1975,0
COD,1976,0
COD,1977,0
COD,1978,0
COD,1979,0
COD,1980,0
COD,1981,0
COD,1982,0
COD,1983,0
COD,1984,0
COD,1985,0
COD,1986,0
COD,1987,0
COD,1988,0
COD,1989,0
COD,1990,0
COD,1991,0
COD,1992,0
COD,1993,0
COD,1994,0
COD,1995,0
COD,1996,0
COD,1997,0
COD,1998,0
COD,1999,0
COD,2000,0
COD,2001,0
COD,2002,0
COD,2003,0
COD,2004,0.018241904
COD,2005,0.054101653
COD,2006,0.127824192
COD,2007,0.28540332
COD,2008,0.50811748
COD,2009,0.668123196
COD,2010,1.09709343
COD,2011,1.462789564
COD,2012,3.477252931
COD,2013,3.261145816
COD,2014,4.75767238
COD,2015,0
COD,2016,0
COD,2017,0
COD,2018,0
COD,2019,0
COD,2020,0
COG,1960,0
COG,1961,0
COG,1962,0
COG,1963,0
COG,1964,0
COG,1965,0
COG,1966,0
COG,1967,0
COG,1968,0
COG,1969,0
COG,1970,0
COG,1971,0
COG,1972,0
COG,1973,0
COG,1974,0
COG,1975,0
COG,1976,0
COG,1977,0
COG,1978,0
COG,1979,0
COG,1980,0
COG,1981,0
COG,1982,0
COG,1983,0
COG,1984,0
COG,1985,0
COG,1986,0
COG,1987,0
COG,1988,0
COG,1989,0
COG,1990,0
COG,1991,0
COG,1992,0
COG,1993,0
COG,1994,0
COG,1995,0
COG,1996,0
COG,1997,0
COG,1998,0
COG,1999,0
COG,2000,0
COG,2001,0
COG,2002,0
COG,2003,0
COG,2004,0
COG,2005,0
COG,2006,0
COG,2007,0
COG,2008,0
COG,2009,0
COG,2010,0
COG,2011,0
COG,2012,0
COG,2013,19.94495599
COG,2014,34.37110053
COG,2015,39.02644981
COG,2016,28.27279243
COG,2017,26.47301587
COG,2018,0
COG,2019,0
COG,2020,0
CRI,1960,0
CRI,1961,0
CRI,1962,0
CRI,1963,0
CRI,1964,0
CRI,1965,0
CRI,1966,0
CRI,1967,0
CRI,1968,0
CRI,1969,0
CRI,1970,0
CRI,1971,0
CRI,1972,0
CRI,1973,0
CRI,1974,0
CRI,1975,0
CRI,1976,0
CRI,1977,0
CRI,1978,0
CRI,1979,0
CRI,1980,0
CRI,1981,0
CRI,1982,0
CRI,1983,0
CRI,1984,0
CRI,1985,0
CRI,1986,0
CRI,1987,0
CRI,1988,0
CRI,1989,0
CRI,1990,0
CRI,1991,0
CRI,1992,0
CRI,1993,0
CRI,1994,0
CRI,1995,0
CRI,1996,0
CRI,1997,0
CRI,1998,0
CRI,1999,0
CRI,2000,0
CRI,2001,0
CRI,2002,0
CRI,2003,0
CRI,2004,0
CRI,2005,0
CRI,2006,193.9941379
CRI,2007,207.5263217
CRI,2008,204.7268168
CRI,2009,186.5981479
CRI,2010,191.8988134
CRI,2011,194.8445734
CRI,2012,200.0471015
CRI,2013,208.1630096
CRI,2014,212.6890174
CRI,2015,225.4294014
CRI,2016,240.5171531
CRI,2017,253.4743439
CRI,2018,265.4867144
CRI,2019,265.3697506
CRI,2020,0
CIV,1960,0
CIV,1961,0
CIV,1962,0
CIV,1963,0
CIV,1964,0
CIV,1965,0
CIV,1966,0
CIV,1967,0
CIV,1968,0
CIV,1969,0
CIV,1970,0
CIV,1971,0
CIV,1972,0
CIV,1973,0
CIV,1974,0
CIV,1975,0
CIV,1976,0
CIV,1977,0
CIV,1978,0
CIV,1979,0
CIV,1980,0
CIV,1981,0
CIV,1982,0
CIV,1983,0
CIV,1984,0
CIV,1985,0
CIV,1986,0
CIV,1987,0
CIV,1988,0
CIV,1989,0
CIV,1990,0
CIV,1991,0
CIV,1992,0
CIV,1993,0
CIV,1994,0
CIV,1995,0
CIV,1996,0
CIV,1997,0
CIV,1998,0
CIV,1999,0
CIV,2000,0
CIV,2001,0
CIV,2002,0
CIV,2003,0
CIV,2004,0
CIV,2005,0
CIV,2006,0
CIV,2007,0
CIV,2008,0
CIV,2009,0
CIV,2010,0
CIV,2011,0
CIV,2012,0
CIV,2013,0
CIV,2014,0
CIV,2015,0
CIV,2016,0
CIV,2017,0
CIV,2018,0
CIV,2019,0
CIV,2020,0
HRV,1960,0
HRV,1961,0
HRV,1962,0
HRV,1963,0
HRV,1964,0
HRV,1965,0
HRV,1966,0
HRV,1967,0
HRV,1968,0
HRV,1969,0
HRV,1970,0
HRV,1971,0
HRV,1972,0
HRV,1973,0
HRV,1974,0
HRV,1975,0
HRV,1976,0
HRV,1977,0
HRV,1978,0
HRV,1979,0
HRV,1980,0
HRV,1981,0
HRV,1982,0
HRV,1983,0
HRV,1984,0
HRV,1985,0
HRV,1986,0
HRV,1987,0
HRV,1988,0
HRV,1989,0
HRV,1990,0
HRV,1991,0
HRV,1992,0
HRV,1993,0
HRV,1994,0
HRV,1995,0
HRV,1996,0
HRV,1997,0
HRV,1998,0
HRV,1999,0
HRV,2000,0
HRV,2001,0
HRV,2002,0
HRV,2003,0
HRV,2004,0
HRV,2005,0
HRV,2006,0
HRV,2007,0
HRV,2008,0
HRV,2009,0
HRV,2010,697.5940372
HRV,2011,677.2677504
HRV,2012,662.7594704
HRV,2013,641.879936
